reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28620.0,2026-06-17T14:27:00Z,2.6941628778441306e-08,-1.0392621086568308e-06,-4.4362186081843005e-09,1.0416462566406235e-06,-6.343611789540513e-09,-3.048673574598104e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28680.0,2026-06-17T14:28:00Z,2.6506437254883516e-08,-1.0395868648123016e-06,-5.374073082571155e-09,1.0431247218719817e-06,-7.064419511455017e-09,-3.2020336582711194e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28740.0,2026-06-17T14:29:00Z,2.4973768001815683e-08,-1.0410305501994648e-06,-7.203522672359275e-09,1.0476322384953067e-06,-4.978987446230273e-09,-3.2327973967428905e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28800.0,2026-06-17T14:30:00Z,2.4405463717394688e-08,-1.0438660842469038e-06,-8.711010867234472e-09,1.0523805185215488e-06,-4.46372946663121e-09,-3.19210114778799e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28860.0,2026-06-17T14:31:00Z,2.544222718126419e-08,-1.0453773983692136e-06,-1.0442196678873455e-08,1.054125948618615e-06,-4.198213752962594e-09,-3.093032740535947e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28920.0,2026-06-17T14:32:00Z,2.453602074245809e-08,-1.046706905416614e-06,-1.2635693079564625e-08,1.0560227561481424e-06,-3.4237085017402626e-09,-3.0553801730511094e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,28980.0,2026-06-17T14:33:00Z,2.462441437550902e-08,-1.0488684068537584e-06,-1.4287029527306256e-08,1.0586172099501045e-06,-2.9710285506510674e-09,-3.021515577113586e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29040.0,2026-06-17T14:34:00Z,2.5352101625082102e-08,-1.0496625212386469e-06,-1.629891372722346e-08,1.0613264346038859e-06,-2.3517383928604427e-09,-2.8214289582476758e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29100.0,2026-06-17T14:35:00Z,2.5578295510692476e-08,-1.0522724533552096e-06,-1.7592889775049307e-08,1.0638982798514529e-06,-2.619953031341275e-09,-2.609957089762175e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29160.0,2026-06-17T14:36:00Z,2.4146362882510022e-08,-1.0539230292594805e-06,-1.8240983032908073e-08,1.0693987911230822e-06,-1.6926779957071334e-09,-2.5679423319388077e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29220.0,2026-06-17T14:37:00Z,2.4977239998983017e-08,-1.0538539521278645e-06,-1.9504909899513622e-08,1.0702468186068156e-06,-5.514803186501706e-10,-2.429622362901008e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29280.0,2026-06-17T14:38:00Z,2.39076880076498e-08,-1.0551971947393294e-06,-2.0347834064368368e-08,1.0734116155866892e-06,7.556326435683953e-11,-2.2914831326380985e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29340.0,2026-06-17T14:39:00Z,2.5127809985477512e-08,-1.0563536458584576e-06,-2.044594336750457e-08,1.079370022720019e-06,-1.6499972147603687e-09,-2.204118782599989e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29400.0,2026-06-17T14:40:00Z,2.6661995788660683e-08,-1.0581197015975937e-06,-2.1404160781925944e-08,1.0830853318385282e-06,-1.5466556487912488e-09,-1.979617451905828e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29460.0,2026-06-17T14:41:00Z,2.5517105740105387e-08,-1.0589502799451805e-06,-2.2906077207883572e-08,1.0872869962194165e-06,-1.6533138931002542e-09,-1.8037152400116613e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29520.0,2026-06-17T14:42:00Z,2.5624280355743496e-08,-1.0601995192051553e-06,-2.4357881744696376e-08,1.0904893799260479e-06,-2.3135040188723978e-09,-1.6883396128617592e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29580.0,2026-06-17T14:43:00Z,2.557321176344691e-08,-1.0629190389457236e-06,-2.657456385115225e-08,1.0923913128457234e-06,-3.3283373652915587e-09,-1.519671639108375e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29640.0,2026-06-17T14:44:00Z,2.5499741193280948e-08,-1.064385606811061e-06,-2.864024199657086e-08,1.095730357145288e-06,-3.5164642833350575e-09,-1.3868638794050196e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29700.0,2026-06-17T14:45:00Z,2.4546644593725488e-08,-1.0662863202375658e-06,-3.022477419713165e-08,1.098729960819411e-06,-1.4985632168129102e-09,-1.2059938834819007e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29760.0,2026-06-17T14:46:00Z,2.5359303921972506e-08,-1.0674511690217617e-06,-3.1533657346895464e-08,1.102817407244394e-06,-2.2472773068430444e-09,-1.0085847766329657e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29820.0,2026-06-17T14:47:00Z,2.5059127846857102e-08,-1.069533965484837e-06,-3.297655986694555e-08,1.1070548149082528e-06,-4.791105538710721e-09,-7.909530770082719e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29880.0,2026-06-17T14:48:00Z,2.7218408253613235e-08,-1.0711155209487764e-06,-3.2833287975045006e-08,1.1100297064941623e-06,-4.408748868034982e-09,-5.272267091427579e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,29940.0,2026-06-17T14:49:00Z,2.8092599713922123e-08,-1.0733132249469151e-06,-3.205349635353733e-08,1.1129508634820898e-06,-6.9142215909470726e-09,-2.967168689202041e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30000.0,2026-06-17T14:50:00Z,2.9148887640513926e-08,-1.0749180583619538e-06,-3.1922654419003756e-08,1.1178104609247516e-06,-7.841087046259795e-09,-1.2970930099177527e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30060.0,2026-06-17T14:51:00Z,3.0596931538739246e-08,-1.0774199312454117e-06,-3.134073816116586e-08,1.1196557766007697e-06,-1.0743055483914323e-08,-8.796524547999247e-11
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30120.0,2026-06-17T14:52:00Z,3.261933437656113e-08,-1.0800687019026647e-06,-3.1482950644186253e-08,1.1234110158275865e-06,-1.1071739195018992e-08,3.1699590922367617e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30180.0,2026-06-17T14:53:00Z,3.336718040411416e-08,-1.0829258171312621e-06,-3.2839155020013066e-08,1.1253201571384658e-06,-1.2579680177900645e-08,4.514404924143647e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30240.0,2026-06-17T14:54:00Z,3.566000309355476e-08,-1.0860538517481303e-06,-3.103301948556775e-08,1.1303469524605626e-06,-1.4394238403942622e-08,7.07290617536346e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30300.0,2026-06-17T14:55:00Z,3.670455452906337e-08,-1.0890074545149473e-06,-2.970040836558908e-08,1.1321964751238084e-06,-1.8254511105283826e-08,7.959944720687227e-09
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30360.0,2026-06-17T14:56:00Z,3.737459520207608e-08,-1.0925661498996128e-06,-3.164781778868752e-08,1.1363964556205808e-06,-1.78763510091389e-08,1.038992883585155e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30420.0,2026-06-17T14:57:00Z,3.951611131108761e-08,-1.0956017283505159e-06,-3.0187298652103475e-08,1.1400573254160325e-06,-2.0189228379886256e-08,1.1029274448657353e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30480.0,2026-06-17T14:58:00Z,4.0195852872536564e-08,-1.0991358203354845e-06,-3.029095365973809e-08,1.1431542855428685e-06,-2.217898907039922e-08,1.2582628106975435e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30540.0,2026-06-17T14:59:00Z,4.0462660243933644e-08,-1.1029888858620416e-06,-2.9030149431712183e-08,1.147771219398794e-06,-2.051965070895808e-08,1.5422288514943096e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30600.0,2026-06-17T15:00:00Z,4.218095158484434e-08,-1.1063153875099125e-06,-2.9188176917117905e-08,1.1527440374492406e-06,-2.2994679870834214e-08,1.7015131550523925e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30660.0,2026-06-17T15:01:00Z,4.2533119151821176e-08,-1.1108240562580222e-06,-2.6819070074986982e-08,1.1555495258069604e-06,-2.3371789090131996e-08,1.7778474133253335e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30720.0,2026-06-17T15:02:00Z,4.193693001560971e-08,-1.1155858015991022e-06,-2.7339698549004787e-08,1.157517833839391e-06,-2.6560686397845355e-08,1.8335618274434758e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30780.0,2026-06-17T15:03:00Z,4.24615639829205e-08,-1.1195261851494035e-06,-2.5605042201254125e-08,1.1605419019685813e-06,-2.7786383908988015e-08,1.9230491778930273e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30840.0,2026-06-17T15:04:00Z,4.3398159700316316e-08,-1.1240654570054737e-06,-2.3831487789773483e-08,1.1634469173820648e-06,-2.8801577892767518e-08,2.0711440209728518e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30900.0,2026-06-17T15:05:00Z,4.415113563463353e-08,-1.1278775808023912e-06,-2.2141172565831573e-08,1.1683433401138277e-06,-2.9816137354956536e-08,2.122029958963835e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,30960.0,2026-06-17T15:06:00Z,4.391257765684819e-08,-1.1325492894681358e-06,-2.1207554322625764e-08,1.1723452318678507e-06,-3.046344673396338e-08,2.2544639601103203e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31020.0,2026-06-17T15:07:00Z,4.4610317544171915e-08,-1.1357622879445217e-06,-1.889378395954651e-08,1.177582869079057e-06,-3.1493157319608e-08,2.401518298610244e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31080.0,2026-06-17T15:08:00Z,4.616927933482786e-08,-1.1406230812793963e-06,-1.8320861322354916e-08,1.1819482480667809e-06,-3.3520814112477035e-08,2.5338261565400996e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31140.0,2026-06-17T15:09:00Z,4.5893223470914427e-08,-1.1458943478914446e-06,-1.643266595612028e-08,1.1855721058605144e-06,-3.3501108950071876e-08,2.6934807034031425e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31200.0,2026-06-17T15:10:00Z,4.666644542466605e-08,-1.1499204602368324e-06,-1.4125447197652424e-08,1.1886188767829987e-06,-3.39251596021558e-08,2.803701472001508e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31260.0,2026-06-17T15:11:00Z,4.657333904798835e-08,-1.1549236785899047e-06,-1.247425184256019e-08,1.1914055122837806e-06,-3.437414452620286e-08,2.868893485023699e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31320.0,2026-06-17T15:12:00Z,4.64426242578797e-08,-1.1599021189119252e-06,-1.0442704640677675e-08,1.194733570600655e-06,-3.534567597753884e-08,3.079314983921196e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31380.0,2026-06-17T15:13:00Z,4.481817012759203e-08,-1.1652211609373203e-06,-8.882225435902533e-09,1.198582318147187e-06,-3.815634495353725e-08,3.097759934553878e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31440.0,2026-06-17T15:14:00Z,4.6398567069879704e-08,-1.1705073575920834e-06,-6.904522986103524e-09,1.2027345241735696e-06,-3.708798356912909e-08,3.052460390858477e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31500.0,2026-06-17T15:15:00Z,4.522278745745959e-08,-1.1753792629411628e-06,-5.604135712844685e-09,1.2052944067345181e-06,-3.82264371529671e-08,3.0930441580051337e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,31560.0,2026-06-17T15:16:00Z,4.5031243889229134e-08,-1.1803908356757958e-06,-3.6479754945806545e-09,1.2092352337956064e-06,-3.8920400283433644e-08,3.162623145896325e-08
